ID,score,name,officialName,cityName,districtName,address
388079,8.3,Çelikkayalar,ÖZÇELİKKAYALAR ALIŞVERİŞ MERKEZLERİ PETROL TARIM VE GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ,Konya,Karatay,Şeyh Ulema Yahşi Cad. No:167
113165,9.2,Maviburada,MUSTAFA ÖZYÜREK,Muğla,Ortaca,KDK MAVİ ÇARŞI - BEŞKÖPRÜ MAH. MECLİS SOK.NO:3 ORTACA-MUĞLA
320933,10.0,MoNo BAZAAR Çarşı,GÖRTAT TARHANA HAYVANCILIK ET VE SÜT ÜRÜNLERİ GIDA TİCARET VE SANAYİ LİMİTED ŞİRKETİ,Kahramanmaraş,Onikişubat,a.menders blv. şahik ap no:55/a
116599,9.0,Kıvılcım Parfümeri,MÜGE ÇANTA ÇORAP KOZMETİK GIDA İNŞAAT TURİZM PAZARLAMA TİCARET LİMİTED ŞİRKETİ,Ankara,Çankaya,TUNALI HILMI CADDESİ  96-48 KAVAKLIDERE KIVILCIM PARFÜMERİ
891274,9.9,No777 Ticaret,ŞEBNEM NİSA CANEL,Trabzon,Ortahisar,2 Nolu Beşirli Mahallesi Eşref Bitlis Caddesi 910 Nolu Sokak Umut Sitesi A Blok Kat:4 Daire:10
879176,9.9,Gökay Kozmetik,GÖKAY KOZMETİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Antalya,Muratpaşa,Mahalle/Semt:KIZILTOPRAK MAH. Cadde/Sokak:939 SK. YAMANLAR SİTESİ F BLOK No:4 B
183788,9.6,HİJYEN EVİ,NAZİFE KAYAOĞLU,Kocaeli,Başiskele,Barbaros Mahallesi Yavuz Sultan Selim Caddesi  No : 32/A Başiskele / Kocaeli
544082,8.3,florkozmetik,RAMAY KOZMETİK ÜRÜNLERİ İMALAT PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Şırnak,Merkez,Yeni mahalle şehri Nuh otel karşısı petrol ofisi arkası yaşam rezidans Şırnak merkez
564297,9.9,ZEvitrin,BERRİN ZENGİN-ÖZLEM EFE ORTAKLIĞI,Kırklareli,Lüleburgaz,Mahalle/Semt:İNÖNÜ MAH. Cadde/Sokak:HÜRRİYET CAD. No:59 A
466837,8.8,dermogloballl,YENİ KOZMETİK İTRİYAT İLAÇ GIDA MEDİKAL SANAYİ TİCARET LİMİTED ŞİRKETİ,Diyarbakır,Bağlar,Mahalle:BAĞCILAR MAH. Cadde/Sokak:EVRİM ALATAŞ CAD. YIĞIT DEMIR IDEAL 5 SITESI C BLOK Daire No: Kapı No:30 CC
116131,9.0,Eglog İtriyat,GÖLGE İTRİYAT DEPOSU İTHALAT İHRACAT SANAYİ TİCARET ANONİM ŞİRKETİ,Samsun,Tekkeköy,"Selyeri Mahallesi 554 Caddesi SAGİMAD No:11 
Tekkeköy/Samsun"
840546,9.7,AyaTicaret,BEYTULLAH ÇAĞRI ALDEMİR,Trabzon,Akçaabat,Söğütlü MAH. Adnan Kahvei BLV. No:88 İç Kapı No:2
603486,9.6,Ma Moi Baby,ÖZGE ÖZEL,İstanbul,Kadıköy,Mahalle/Semt:19 Mayıs Mah. Cadde/Sokak:Sultan SK.  Taniş 2 Apt. No:20 İç Kapı No:34
583408,9.5,Hillora,LOTUDERM KOZMETİK VE İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,İstanbul,Sultanbeyli,"Mehmet Akif Mh, Fatih Cd. Yanyolu No:145 D:1, Estedore Beauty Palace Güzellik Merkezi"
364807,9.1,asos stationary,DUYGU PULAT,İstanbul,Kadıköy,sahrayıcedid mahallesi  tüccarbaşı sokak saray apartmanı no:27/4 erenköy kadıköy istanbul
207734,8.8,dudo baby,SERGÜL BAYDEMİR,Muğla,Milas,HACI İLYAS MAHALLESİ CUMHURİYET CADDESİ NO:47/C
210538,8.8,Uygun Market,GİZEM GENCER,İstanbul,Avcılar,Cihangir Mahallesi Meşrutiyet Caddesi 60 / B - AVCILAR İSTANBUL TÜRKİYE
790054,8.9,POFUDUK SHOP,BARIŞ GİRGİN,Bursa,İnegöl,Mahalle/Semt:CUMHURİYET MAH. Cadde/Sokak:FİKİR SK. No:19
350743,9.2,KarinaBestKırtasiye,KARİNA KİTAP KIRTASİYE OYUNCAK GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Ankara,Çankaya,3158 cad 12/B 20-21 (Yunus Marketin Arkası Oto Yıkama ve Ecza Deposunun Arası Syah Perdeli Dükkan)
720553,9.3,Ando,MEHMET ULAŞ SÜDER,Yalova,Merkez,Mustafa Kemal Paşa Mah / Kemer Köprü Caddesi/ Maral Sokak  / No : 4 /B : YALOVA
261450,9.8,modaadige,ADİGE GİYİM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Mersin,Tarsus,"Kızılmurat, 2704. Sk. no:18/c, 33400  Tarsus/Mersin"
323721,8.6,GÜZELLER GİYİM,ORTAKÖY GİYİM VE MOBİLYA TİCARET LİMİTED ŞİRKETİ,Aksaray,Ortaköy,Zafer Mahallesi İhsan Özmen Caddesi No:147 GÜZELLER GİYİM GELİNLİK 
121339,9.1,Ceybebe,MEHMET CEYLAN,İzmir,Buca,Atatürk Mahallesi 63.Sk No 84-A Buca İzmir
733266,9.6,Luména Cosmetics,FARMAKOZMETİKA SAĞLIK ÜRÜNLERİ VE KOZMETİK TİCARET LİMİTED ŞİRKETİ,İstanbul,Esenyurt,Mahalle/Semt:OSMANGAZİ MAH. Cadde/Sokak:BARIŞ MANÇO CAD. No:6
692659,9.4,Starbox,NO 06 İLAÇ TİCARET ANONİM ŞİRKETİ,Ankara,Çankaya,"Beytepe, Kanuni Sultan Süleyman Bulvarı 5315 Sokak Officium B, D:Blok No:2, 06800 Çankaya"
858613,9.7,Astek Dental,ASTECH GRUP BİLİŞİM E-TİCARET HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Fatih,Mahalle/Semt: MOLLA GÜRANİ MAH. Cadde/Sokak: OĞUZHAN CAD. HOTEL TOPKAPI No:20 KAPI NO:1
277423,8.8,Veloistanbul,VELO İSTANBUL BİSİKLET İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Bakırköy,Zuhuratbaba Mahallesi Zümrütevler Sokak 4 /B
107317,9.0,Sümer Telkari,MİDYAT SÜMER TELKARİ İÇECEK GIDA İNŞAAT TARIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Mardin,Midyat,Işıklar Mah. Kocamanoğlu Cad. Kuyumcular Çarşısı No:32 Midyat/Mardin
541644,9.4,DUDOR KİDS,ARSLAN KAAN SANCAKLI,İstanbul,Büyükçekmece,Hadımköy Yolu Cad.No:105 Agaçsaray Evleri C Blok Kat:9 D:40
380666,9.4,Bütüncül Şifa ve Doğal Ürünler,BÜTÜNCÜL ŞİFA VE DOĞAL ÜRÜNLER VE DANIŞMANLIK SANAYİ TİCARET LİMİTED ŞİRKETİ,İstanbul,Ümraniye,"Sütçü İmam Cad. No:145/1,4,5 numaralı bağımsızlar"
481177,9.7,Esa Online,SALİM MANAV,Tekirdağ,Süleymanpaşa,100. YIL MAH. Cadde/Sokak:ŞEHİT CEM AKGÜN SK. B BLOK No:5/1 İç Kapı No:10
451848,8.1,4E1D Elektronik,4E1D ELEKTRONİK HİZMETLER DANIŞMANLIK İLETİŞİM VE SATIŞ TİCARETİ ANONİM ŞİRKETİ,Ankara,Akyurt,Çankırı yolu 4. km akyurt ankara (Taşpınar Depo)
140173,8.5,TRENDH0ME,AYDOĞANLAR EV GEREÇLERİ TİCARET LİMİTED ŞİRKETİ,Ankara,Çankaya,OVACIK MAHALLESİ ALÜMİNYUMCULAR SANAYİ SİTESİ 	 2037.SOK NO:19/A  KEÇİÖREN ANKARA 
107996,9.7,hemenbitsin,ESEN BİLİŞİM SİSTEMLERİ İNŞAAT TURİZM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Muğla,Menteşe,"
ORHANİYE MAH. 125 SK. GÖKKUŞAĞI EVLERİ SİTESİ A BLOK NO:3A/7 MENTEŞE / MUĞLA
"
478241,9.5,MerSel Teknoloji,MEHMET PAYLAN,Ordu,Fatsa,Ayazlı Mah. Akyol Sok. No:20AB FATSA ORDU
536306,9.5,Oral-B Türkiye,BAY TEKNOLOJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Tuzla,Anadolu Mah. Elmalık Cad. Kibar Sk. No:9/1 Orhanlı-Tuzla / İstanbul
463454,9.3,HerşeyVar,GÜLCAN İNCE,İstanbul,Üsküdar,Ünalan mah. İsmetpaşa cad. Fırat sok. No:17/3 
841861,9.7,Pay Teknoloji,AKIN DEMİRCİ,İstanbul,Kağıthane,Mahalle/Semt:MERKEZ MAH. Cadde/Sokak:ECE SK. 11 BLOK No:16 D İç Kapı No:25
451837,9.6,ZeyTech,ORHAN ÖZTÜRK,Ankara,Keçiören,Mahalle:KAVACIK SUBAYEVLERİ MAH. Cadde/Sokak: kavacık SK. Daire No:5 Kapı No:24
433443,9.6,İZDİJİTAL,ZAFER ALPGİRAY,Bursa,Yıldırım,Mahalle:DAVUTDEDE MAH. Cadde/Sokak:KURTULUŞ CAD. Daire No: Kapı No:219 H
872370,8.6,Kravatistan Giyim,KRAVATİSTAN GİYİM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Kadıköy,19 mayıs mahallesi esin sokak no:4 d:10 kozyatagı kadıkoy istanbul
287195,9.4,JEOMED,MİR KURUMSAL ÖLÇÜM KONTROL KİMYA MÜHENDİSLİK ELEKTRİK MAKİNA PRES SANAYİ VE TİCARET ANONİM ŞİRKETİ,Ankara,Etimesgut,"Bahçekapı, 2548. Sk. No:8, 06797 Etimesgut/Ankara"
360276,9.1,JEOMED_TTO,JEOMED İLAÇ VE SAĞLIK ÜRÜNLERİ ANONİM ŞİRKETİ,Ankara,Etimesgut,Bahçekapı Mah. 2548. sokak Jeo plaza no:8a-3 Şaşmaz / Etimesgut / ANKARA
124675,9.6,Dermokozmedikal E-Ticaret,DERMOKOZMEDİKAL E-TİCARET SAĞLIK KOZMETİK ITRİYAT MEDİKAL TİCARET VE LİMİTED ŞİRKETİ,Ankara,Keçiören,KUŞCAĞIZ MAH. GÜN SAZAK CAD. NO:183 B 
526146,9.8,Ren Aksesuar,BUŞRA ATAY,İstanbul,Eyüpsultan,Mahalle/Semt:KARADOLAP MAH. Cadde/Sokak:GÜLÜM SK. No:4 İç Kapı No:1
398933,9.6,MAVİ TUNA,MAVİ TUNA İTHALAT İHRACAT TEKSTİL AYAKKABI SANAYİ VE TİCAERT LİMİTED ŞİRKETİ,Yalova,Merkez,"Ayçiçeği Sk.No.16 GB Blok D.3 
Yaşayankent Sitesi - Emine ARIKAN"
533916,9.2,Zimaro,ZİMARO AYAKKABICILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Bartın,Merkez,Mahalle/Semt:ORGANİZE SANAYİ BÖLGESİ MEVKİİ Cadde/Sokak:7 NOLU SK. YELKENCİLER MAKİNE Köy:YANAZ KÖYÜ Belde/Bucak:MERKEZ BUCAĞI No:3
942143,,9 Bilgisayar,EMRULLAH KONUK,Ankara,Polatlı,CUMHURİYET  mahallesi ANKARA CAD. No:28/19 zemin kat 03
150094,8.9,Pear Wear,BERK BİLER,İzmir,Karabağlar,Tahsin yazıcı Mah. Aşıklar Cd. No:7/A 
223991,8.8,MASCARANO,NURSAN ZAFER,İstanbul,Büyükçekmece,"Muratçeşme Mah. Sultan Murat Cd. No 32 Dükkan 2
"
137476,10.0,Voodo Concept,ONUR KOCAYİĞİT,Denizli,Merkezefendi,Gerzele caddesi no 67 d 6 Albatros apt
104967,9.7,Ayakkabionline,OTTO SOLMAZ AYAKKABI VE DERİ ÜRÜNLERİ TURİZM SANAYİ DIŞ TİCARET DANIŞMANLIK LİMİTED ŞİRKETİ,Çanakkale,Merkez,OTTO SOLMAZ LOJİSTİK DEPO - Barbaros Mahallesi Troya Caddesi No: 40-42
321913,9.2,ALİSOLMAZ,OTTO SOLMAZ AYAKKABI VE DERİ ÜRÜNLERİ TURİZM SANAYİ DIŞ TİCARET DANIŞMANLIK LİMİTED ŞİRKETİ,Çanakkale,Merkez,BARBAROS MAH. TROYA CAD.NO:40-42 ÇANAKKALE MERKEZ
107149,8.4,İstanbul Avize,HÜSEYİN GÜRBÜZ,İstanbul,Sultangazi,"zübeyde hanım mahallesi 1476\1 no :2 İSTANBUL AVİZE 
İSTANBUL SULTANGAZİ"
483227,9.9,Ekstremarkt,TAŞ GIDA TURİZM İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Adana,Sarıçam,Mahalle:MEHMET AKİF ERSOY MAH. Cadde/Sokak:KOZAN BLV. Daire No:A Kapı No:84A
137852,9.3,ASA TEKNOLOJİ,AHMET SEFA ATEŞ,Sakarya,Adapazarı,subaşı sok. no 2 d 102
175630,9.3,Gunhild Goods,CELİL KIRNAPCI,Zonguldak,Çaycuma,Yeni mah. Kaya sok. No:1A
558771,9.7,Bebelac,EVKİBA KİŞİSEL BAKIM ÜRÜNLERİ TİCARET ANONİM ŞİRKETİ,İstanbul,Tuzla,"TEMBELOVA MEVKII 3100 CADDES 3111/7 GEBZE ORGANIZE SANAYI BOLGE, 41400 KOCAELI "
424024,8.9,BALMEDİKAL,BAL DERMOKOZMETİK MEDİKAL SAĞLIK ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Hatay,Antakya,Mahalle:ÜRGEN PAŞA MAH. Cadde/Sokak:AYŞE FİTNAT HANIM CAD.  BAL MEDIKAL Daire No: Kapı No:28
905939,9.7,Bebek Geldi,YEŞİL GRUP GIDA İNŞAAT TARIM OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Batman,Merkez,kültür mah mezopotamya cad yavuzcan yapı a blok 7A
211555,9.3,MAMMA CENTER,GAZİ UZUN,Bursa,Nilüfer,ertuğrul mh. ekim sk. no:2/a 
758378,8.2,ADA OFİS KIRTASİYE,SERDAR ATIŞ,İstanbul,Avcılar,Altinkaya sokak no 16 daire 1 firuzkoy
474715,9.0,cetinecza,EMRE ÇETİN,Kayseri,Melikgazi,Mahalle:ALPASLAN MAH. Cadde/Sokak:SİVAS BLV.  İPEK SARAY Daire No:101 Kapı No:182
806213,8.4,öğretmen psikolog,TÜLAY KARAKUŞ,Şanlıurfa,Viranşehir,Mahalle/Semt:CUMHURİYET MAH. Cadde/Sokak:785 SK. No:1 İç Kapı No:5
861934,9.1,ÇaparTicaret,HASAN HÜSEYİN ALBAYRAK,İstanbul,Bahçelievler,Mahalle/Semt:HÜRRİYET MAH. Cadde/Sokak:HÜRRİYET CAD. No:82 A
648413,9.2,DeveliGrosscom,SELAHATTİN KOLSUZ,Kayseri,Develi,Y.Fenese mah. Cumhuriyet Meydanı no:4 Çarşı camii altı DeveliGross
105319,9.2,Mandaş Group - Bebek Bezi Dünyası,EMİNE DUDU MANDAŞ,Manisa,Yunusemre,Muradiye mh. Tarla sok. no:18/A (istasyon cd üzeri) Manisa/Yunusemre
174924,9.4,Kalafatlar,KALAFATLAR TANZİM SATIŞ MAĞAZALARI GIDA TARIM TEMİZLİK HAYVANCILIK İNŞAAT TURİZM TİC.VE SAN.LTD.ŞTİ.,Ordu,Altınordu,YENİ MAHALLE ALPARSLAN TÜRKEŞ CADDESİ NO:68
783028,9.9,REMOV TİCARET,MUSTAFA SAMET ÇAKIR,Elazığ,Merkez,elazığ merkez rızaiye mahallesi hacı aladdin süt sokak öztakmaz apartmanı apartman no 24 daire no1
315041,9.0,BESTLA,ÖZGEN KARASU,Konya,Selçuklu,Yazır Mahallesi Dr. Sıddık Özmerzifonlu Caddesi 47/G Selçuklu KONYA
808534,8.3,hoşcan,AHMET HOŞCAN,Ankara,Sincan,ulubatlı hasan mah. gülay sokak. no:2/a sincan/ankara
388303,8.6,KAPLAN SÜPÜRGE,SELAHADDİN KAPLAN,İzmir,Buca,692/4 SOKAK NO:35/A YEŞİLBAĞLAR/BUCA/İZMİR
156261,8.4,TozTorbasiMarket,FERSAN GLOBAL PAZARLAMA İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ,İzmir,Gaziemir,Ege Cad. No:47 Sarnıç
143412,9.2,RESTOYAPI,ZİYATTİN ÖZCAN,Sinop,Merkez,GELİNCİK MAH. FATİH CADDESİ 83/B SİNOP
204286,9.6,fugusugu butik,OSMAN FIRAT KAYTAZ,İstanbul,Fatih,"Tahtakale Mahallesi, Kahveciler Sokak, No:3 , Kat:2"
615380,9.1,SUFFEMODA,AHMET ÖZ,İstanbul,Bağcılar,mahmutbey 2472 sokak 9B giriş kat /bodrum kat)
358858,9.7,GERCELLA SHOP,GERÇEL TEKSTİL TİCARET VE SANAYİ LİMİTED ŞİRKETİ,Kayseri,Melikgazi,Kayseri Osb 22.Cad No:23 Melikgazi/Kayseri ( Özaslan Ambalajın karşısı
636520,8.3,Peralise Butik,ELİF BİRİNCİ,Trabzon,Ortahisar,Kaymaklı mah Kaymaklı Cad no 2 kat 2 Ortahisar TRABZON
235144,9.4,Papuckurdu,BEKİR KARAKAŞ,İstanbul,Fatih,"Tülcü sokak Arda işhanı no 3/7 
Beyazıt/İstanbul"
149436,9.3,Reynard,VEDAT ÖZKAN,Bursa,Yıldırım,Uzun Cad. No:1/2 (Reynard Tekstil)
175955,7.1,MODA BİSETA,MODACI TEKSTİL TİCARET LİMİTED ŞİRKETİ,Gaziantep,Şehitkamil,İNCİLİPINAR MAH. ŞEHİT YUSUF ERİN CAD. ÇAYIRLI İŞMERKEZİ ALTI NO:8/FŞehitKamil Gaziantep
233318,9.2,Zevkgiyim ,MEYLİ ÖZALP,İstanbul,Bağcılar,istanbul cad çınar mah no:37/a bağcılar/ist
632933,9.4,LOZA Sport,FURKAN ÖZBEN,Ankara,Polatlı,Mahalle/Semt:ZAFER MAH. Cadde/Sokak:TARLA SOK.  No:13 İç Kapı No:6
852952,8.9,Meka Tekstil,ÖZGÜN BİJUTERİ TEKSTİL ELEKTRİK ELEKTRONİK PROJE İNŞAAT TAAHHÜT TİCARET LİMİTED ŞİRKETİ,Ankara,Etimesgut,Mahalle/Semt:ATAKENT MAH. Cadde/Sokak:800 CAD. K5 ADASI No:4 /31
756748,9.3,GÖK FASHİON,BEDİRHAN GÖKDEMİR,Ankara,Sincan,gazi osman paşa mah. mehmet akif ersoy cad. 53/2 sincan/ANKARA
830380,9.5,AF FASHİON,ATİLLA BUĞRA ATASOY,Ankara,Sincan,Mahalle/Semt:GAZİ OSMANPAŞA MAH. Cadde/Sokak:AYVAZ SK. ÖZBİRLİK SİTESİ H BLOK No:4 İç Kapı No:2
305507,9.2,KEKİLLİ STORE,OSMAN KEKİLLİ,Adana,Yüreğir,Ulubatli Hasan mh 3062 sk no:45 k:1 d:1 yuregir adana
861544,9.4,most stylish,ŞEHADET BALSAK,Diyarbakır,Bağlar, 345. Sokak ekin sitesi 1a blok kat 5 no 19 
421520,8.8,EYMN STORE,BURCU KEKİLLİ,Adana,Yüreğir,Mahalle:ULUBATLI HASAN MAH. Cadde/Sokak:3062 SK. Daire:1 Kat : 1 No: Kapı No:45
751422,9.3,Saten,İBRAHİM ENES BATMAZ,Diyarbakır,Bağlar,Bağcılar mah 1209 sokak fema nefel park sitesi dış kapı no 3c daire no 12 kat 3 c blok
590107,9.4,ASİLSENCER STORE,ARZU KAYA,Adana,Yüreğir,Mahalle/Semt: Cumhuriyet MAHELLESİ Cadde/Sokak: karataş bulvar üzeri 15/A JET KAYA EXPRESS(ARAS KARGO YANI İŞKUR KARSISI )
880901,9.4,EMLSTORE  AKSESUAR,EMEL EYLEM ŞAHİN,Adana,Çukurova,Mahalle/Semt:KUYUMCULAR MAH. Cadde/Sokak:91011 SK. No:91
353548,8.7,D1FFERENCE,ASRİN HAZIR GİYİM SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Sarıyer,Mimar Sinan Sokak N.64 Kat-2
857195,10.0,Puandorg Müzik,İMRAN TAŞHAN,Ankara,Etimesgut,Mahalle/Semt:BAĞLICA MAH. Cadde/Sokak:MERMEROĞLU CAD. No:40 İç Kapı No:2
717855,9.9,Beca Atelier,CANBERK ERDOĞAN,İstanbul,Maltepe,Çınar Mah. Kadir Has Cad. Nidapark Sedef No:55 C2 Blok Daire:29 Maltepe-İstanbul
474911,9.9,Carryberry,İREM SUDE DİNEK,Ankara,Gölbaşı,Mahalle:KIZILCAŞAR MAH. Cadde/Sokak:4200 CAD. ATA BILGE INCEK SITES C BLOK Daire No:16 Kapı No:39 C
179621,8.7,VİRAELEKTRİK,DİLMAÇOĞLU ELEKTRİK TİC. LTD. ŞTİ.,Trabzon,Ortahisar,PELİTLİ MAHALLESİ YAVUZ SULTAN SELİM CADDESİ - 25/CA - /ORTAHİSAR/TRABZON
682976,8.0,ERSOY ELEKTRİK,ERKAN ERSOY,İstanbul,Beykoz,Mahalle/Semt:GÖRELE KÖYÜ Cadde/Sokak:FSM CAD.DOĞA SK. No:2 İç Kapı No:A
338630,9.5,oneytrend,ENGİN ALAN,Ordu,Ünye,hükümet caddesi no:60/7
757582,9.3,eczamall,ANKOZ KOZMETİK TİCARET ANONİM ŞİRKETİ,Ankara,Keçiören,BASINEVLERİ MAH. SELÇUKLU CD. 5/B
119362,8.5,CENNET ELEKTRONİK,CENNET ELEKTRONİK İLETİŞİM HİZMETLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Tekirdağ,Çerkezköy,G.M.K PAŞA MAH ATATÜRK CD NO:38
711708,9.8,Libre Ticaret,AYŞEGÜL YUMUK,Tekirdağ,Çerkezköy,Mahalle/Semt:GAZİ MUSTAFA KEMALPAŞA MAH. Cadde/Sokak:ATATÜRK CAD. No:48 İç Kapı No:101
864885,8.7,NFTY Collection,NFTY TİCARET MEDYA LİMİTED ŞİRKETİ,Mersin,Toroslar,Mahalle/Semt:MİTHAT TOROĞLU MAH. Cadde/Sokak:215_1 CAD. No:28 A
144474,9.5,Çelikler Kozmetik,ÇELİKLER KOZMETİK TUHAFİYE TEKSTİL GIDA MOBİLYA DEKORASYON İNŞAAT TAŞIMACILIK SANAYİ VE TİC.LTD.ŞTİ.,Tekirdağ,Çerkezköy,G.M.K.P MH ATATÜRK CD NO: 48
760277,9.8,Bellazaco,BEKİR HÜRCEM YILMAZ,Ankara,Çankaya,DODURGA MAH.ÇAĞLAYAN CAD.NO:5/9A  ÇANKAYA /ANKARA
740349,9.7,ÖNAL TOPTAN,FATİH ÖNAL,Antalya,Alanya,Mahalle/Semt:FIĞLA MAH. Cadde/Sokak:HASTANE SK. No:11 C
808326,9.0,She Cosmo,BEKİR BARIŞ PAÇCI,Ankara,Çankaya,Mahalle/Semt:CEBECİ MAH. Cadde/Sokak:CEMAL GÜRSEL CAD. No:99 B
546185,8.8,Tancell Ticaret,YAKUP TAN,Adana,Seyhan,ALİDEDE MAH. KARASOKU SK. ALİDEDE İŞ MERKEZİ No:29 İç Kapı No:Z1046
480109,9.0,petsende,GÜLNUR OLTU,İstanbul,Üsküdar,Mahalle:VALİDE-İ ATİK MAH. Cadde/Sokak:ÇİNİLİ CAMİİ SK. Daire No: Kapı No:27 A
852774,9.0,PATİİZİCO,MUHAMMED MEHDİ KIRAÇ,İzmir,Bayraklı,Mahalle/Semt:CENGİZHAN MAH. Cadde/Sokak:1620/12 SK. No:66 İç Kapı No:4
750253,8.4,TazeMama Express,ŞERİF KAYIŞKIRAN,İstanbul,Eyüpsultan,"Sakarya, Beşirgazi sokak no 9 İçkapı 6"
849119,9.0,Tuncay Tekstillll,TUNCAYTEXSTİL TURİZM İTHALAT İHRACAT VE TİCARET LİMİTED ŞİRKETİ,Muğla,Milas,Mahalle/Semt:HACI İLYAS MAH. Cadde/Sokak:KADIAĞA CAD. No:33 A
893192,8.8,MissFashion,NURGÜL ÖZPOLAT,İstanbul,Bağcılar,Mahalle/Semt:ÇINAR MAH. Cadde/Sokak:FATİH CAD. No:41 İç Kapı No:2
780187,7.8,LEMAN BUTİK,LEMAN NEŞE KOYUTÜRK,İstanbul,Avcılar,"istanbul avcılar ambarlı mahallesi kocatepe sokak no 5 daire 1
"
598300,9.0,ZOOLİFETRAKYA,MERVE HANIM ÇALIŞKAN,Kırklareli,Lüleburgaz,Mahalle/Semt:HÜRRİYET MAH. Cadde/Sokak:ESKİ İSTASYON CAD. No:17 A
239019,9.1,arzum petshop,HÜSEYİN KATIRCI,Aydın,Germencik,camikebir mahallesi 19 mayıs sokak no 18 /A
231224,8.4,Twox,AŞKIN ALICI,İstanbul,Pendik,AŞKIN ALICI Mahalle:YENİŞEHİR MAH. Cadde/Sokak:CUMHURİYET BULVARI Daire No:30 Kapı No:24/1 Pendik 34000 İstanbul Türkiye
675436,9.2,TRUST STORE,SAMED YİĞİTBAŞI,Ankara,Keçiören,Ayvalı mahallesi Süleymaniye caddesi 61/A Keçiören / ANKARA
606371,8.4,Eldost Ticaret,ŞEKÜRE TARANÇİ,İstanbul,Küçükçekmece,Mahalle/Semt:SULTAN MURAT MAH. Cadde/Sokak:MİS SK. No:11 A
331771,8.4,BirlasShop,BİRLAS PERFORMANS OTOMOTİV İTHALAT İHRACAT PAZARLAMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Sarıyer,HUZUR MAHALLESİ FAZIL KAFTANOĞLU CADDESİ NO:1 BRIDGESTONE BİRLAS LASTİK SARIYER/İSTANBUL
394633,8.0,baponline,BAP ELEKTRONİK TİCARET ANONİM ŞİRKETİ,İstanbul,Sancaktepe,MECLİS MH. ATATÜRK CD. NO:93B
253556,9.8,Gece İncisi,FATMA DİLARA SERDAN,İstanbul,Esenler,Mimarsinan Mahallesi 76.Sokak No:17 Daire:6
782565,9.8,Night Pearl,FATMA DİLARA SERDAN,İstanbul,Esenler,Mahalle/Semt:MİMAR SİNAN MAH. Cadde/Sokak:76. SK. GÜNDOGDU APT No:17 İç Kapı No:6
638780,8.7,BEYZANA,BEYZA AKDAĞ,Bursa,Osmangazi,AKPINAR MAH. AŞI SOKAK NO.8/A DEPO OSMANGAZİ/BURSA
904481,8.2,Anka World,ABDULLAH DAŞDEMİR,İstanbul,Küçükçekmece,tevfik bey mahallesi emir sokak no:20 daire:5 küçükçekmece/istanbul
427262,9.0,AGUİLAS,RABİA AKBAŞ,Şanlıurfa,Eyyübiye,Mahalle:ONİKİLER MAH. Cadde/Sokak:3045 SK. Daire No: Kapı No:38 A
618033,8.6,BAZID AVANTAJ PAZAR,ADEM AKBAŞ,İstanbul,Bağcılar,Mahmutbey Mah.İstoç Toptancılar Çarşısı 14 ada n0.154 
919642,8.4,RAHMİ'S STORE,ERHAN ÖZGEN,İstanbul,Fatih,Yavuz sinan mahallesi Atatürk Bulvarı i.m.ç. 6. blok no:68/6217 fatih/istanbul
739429,8.9,House Bird,AHMET HAKAN AKDAĞ,Bursa,Osmangazi,AKPINAR MAHALLESİ AŞI SOKAK N0 :8/A
931752,8.5,YOZU,MERT MUSTAFA BABACAN,İstanbul,Büyükçekmece,Mahalle/Semt:KUMBURGAZ MAH. Cadde/Sokak:ÇİSE SK. ELIF AP No:3 İç Kapı No:4
811561,7.8,Teknodayım,UCUZ TEKNO ELEKTRONİK SANAYİ TİCARET LİMİTED ŞİRKETİ,İstanbul,Esenyurt,Mahalle/Semt:MEVLANA MAH. Cadde/Sokak:FATİH CAD. No:78 A
665931,8.4,AYACO,MOBEE TEKNOLOJİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Fatih,Mahalle/Semt:MERCAN MAH. Cadde/Sokak:NARGİLECİ SK. No:4 İç Kapı No:1
